,datetime,sensor_val,Air_Temp,Solar_radiation,humidity,Precipitation Intensity mm/h,Total Precipitation Millimeters,TAN,Nitrite,Nitrate,Water_temp,pH,takeout_kg,biomass_kg,ideal_biomass_kg,biomass_kg_1day,biomass_kg_3day
84,2021-10-01 07:08:02,12792,27.3,0,79,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.28,28.28,0.0,0.0
85,2021-10-01 07:23:05,15440,27.3,0,79,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.29,28.3,0.0,0.0
86,2021-10-01 07:38:08,15630,27.3,0,79,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.3,28.31,0.0,0.0
87,2021-10-01 07:53:11,11454,27.3,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.32,28.32,0.0,0.0
88,2021-10-01 08:08:14,9941,27.3,0,79,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.33,28.33,0.0,0.0
89,2021-10-01 08:23:17,15324,27.3,0,79,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.34,28.35,0.0,0.0
90,2021-10-01 08:38:20,10650,27.3,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.35,28.36,0.0,0.0
91,2021-10-01 08:53:23,10757,27.3,0,77,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.37,28.37,0.0,0.0
92,2021-10-01 09:08:26,9358,27.3,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.38,28.38,0.0,0.0
93,2021-10-01 09:23:29,15057,27.3,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.39,28.4,0.0,0.0
94,2021-10-01 09:38:32,14889,27.3,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.4,28.41,0.0,0.0
95,2021-10-01 09:53:35,7436,27.3,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.42,28.42,0.0,0.0
96,2021-10-01 10:08:38,16758,27.3,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.43,28.43,28.43,0.0
97,2021-10-01 10:23:41,9761,27.2,0,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.44,28.44,0.0,0.0
98,2021-10-01 10:38:44,16687,27.2,5,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.47,28.48,0.0,0.0
99,2021-10-01 10:53:47,15328,27.3,20,78,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.54,28.54,0.0,0.0
100,2021-10-01 11:08:50,13592,27.6,92,76,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.61,28.61,0.0,0.0
101,2021-10-01 11:23:53,15113,27.9,159,75,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.69,28.69,0.0,0.0
102,2021-10-01 11:38:56,15023,28.0,206,75,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.78,28.78,0.0,0.0
103,2021-10-01 11:53:59,14129,28.1,260,74,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.87,28.88,0.0,0.0
104,2021-10-01 12:09:02,15152,28.2,252,74,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,28.98,28.98,0.0,0.0
105,2021-10-01 12:24:05,15286,28.3,332,73,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.08,29.08,0.0,0.0
106,2021-10-01 12:39:08,13291,28.4,406,73,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.19,29.19,0.0,0.0
107,2021-10-01 12:54:11,11584,28.6,361,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.3,29.31,0.0,0.0
108,2021-10-01 13:09:14,18955,28.5,385,73,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.41,29.41,0.0,0.0
109,2021-10-01 13:24:17,14059,28.7,575,73,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.52,29.52,0.0,0.0
110,2021-10-01 13:39:20,8357,28.9,626,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.64,29.65,0.0,0.0
111,2021-10-01 13:54:23,13961,29.1,663,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.77,29.77,0.0,0.0
112,2021-10-01 14:09:26,17957,29.0,635,69,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,29.89,29.9,0.0,0.0
113,2021-10-01 14:24:29,16359,29.2,736,68,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.02,30.02,0.0,0.0
114,2021-10-01 14:44:33,18586,29.4,773,67,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.14,30.15,0.0,0.0
115,2021-10-01 14:59:36,14648,29.5,793,66,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.27,30.28,0.0,0.0
116,2021-10-01 15:14:39,15441,29.5,818,67,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.4,30.4,0.0,0.0
117,2021-10-01 15:29:42,16793,29.5,751,66,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.52,30.53,0.0,0.0
118,2021-10-01 15:44:45,14837,29.5,748,67,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.65,30.66,0.0,0.0
119,2021-10-01 15:59:48,12961,29.4,857,65,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.77,30.78,0.0,0.0
120,2021-10-01 16:14:51,13256,29.7,782,66,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,30.9,30.91,0.0,0.0
121,2021-10-01 16:29:54,18204,29.7,886,67,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.03,31.03,0.0,0.0
122,2021-10-01 16:44:57,16769,29.6,926,68,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.15,31.16,0.0,0.0
123,2021-10-01 17:00:00,10759,29.6,659,68,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.28,31.29,0.0,0.0
124,2021-10-01 17:15:03,12486,29.6,910,69,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.39,31.4,0.0,0.0
125,2021-10-01 17:30:06,14454,29.7,913,69,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.52,31.53,0.0,0.0
126,2021-10-01 17:45:09,16140,29.6,854,70,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.65,31.65,0.0,0.0
127,2021-10-01 18:00:12,13246,29.6,732,70,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.77,31.78,0.0,0.0
128,2021-10-01 18:15:15,16198,29.5,784,69,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,31.9,31.9,0.0,0.0
129,2021-10-01 18:30:18,13337,29.5,557,70,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.02,32.03,0.0,0.0
130,2021-10-01 18:45:21,12571,29.4,569,70,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.13,32.14,0.0,0.0
131,2021-10-01 19:00:24,16095,29.3,540,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.25,32.25,0.0,0.0
132,2021-10-01 19:15:27,14463,29.4,508,70,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.36,32.37,0.0,0.0
133,2021-10-01 19:30:30,16279,29.5,641,70,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.47,32.48,0.0,0.0
134,2021-10-01 19:45:33,18296,29.6,509,70,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.59,32.6,0.0,0.0
135,2021-10-01 20:00:36,14847,29.1,236,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.7,32.71,0.0,0.0
136,2021-10-01 20:15:39,18222,28.8,247,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.8,32.8,0.0,0.0
137,2021-10-01 20:30:42,16067,28.8,261,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.89,32.9,0.0,0.0
138,2021-10-01 20:45:45,15635,28.8,219,72,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,32.98,32.99,0.0,0.0
139,2021-10-01 21:00:48,17125,29.0,293,71,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.07,33.08,0.0,0.0
140,2021-10-01 21:15:51,18677,28.9,163,72,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.17,33.18,0.0,0.0
141,2021-10-01 21:30:54,14986,28.8,155,72,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.25,33.26,0.0,0.0
142,2021-10-01 21:45:57,16574,28.7,115,72,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.34,33.34,0.0,0.0
143,2021-10-01 22:01:00,14992,28.5,65,72,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.41,33.42,0.0,0.0
144,2021-10-01 22:16:03,19351,28.3,21,73,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.48,33.49,0.0,0.0
145,2021-10-01 22:31:06,16478,28.2,5,76,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.55,33.56,0.0,0.0
146,2021-10-01 22:46:09,13756,28.0,0,75,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.61,33.62,0.0,0.0
147,2021-10-01 23:01:12,17986,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.64,33.64,0.0,0.0
148,2021-10-01 23:16:15,18177,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.65,33.66,0.0,0.0
149,2021-10-01 23:31:18,15595,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.66,33.67,0.0,0.0
150,2021-10-01 23:46:21,19465,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.6,8.13,0.0,33.68,33.69,0.0,0.0
151,2021-10-02 00:01:24,16134,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.72,33.72,0.0,0.0
152,2021-10-02 00:16:27,14020,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.75,33.76,0.0,0.0
153,2021-10-02 00:31:30,16516,28.0,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.78,33.78,0.0,0.0
154,2021-10-02 00:46:33,14849,27.9,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.8,33.81,0.0,0.0
155,2021-10-02 01:01:36,19707,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.82,33.83,0.0,0.0
156,2021-10-02 01:16:39,18419,27.9,0,76,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.86,33.87,0.0,0.0
157,2021-10-02 01:31:42,14848,28.0,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.88,33.89,0.0,0.0
158,2021-10-02 01:46:45,14146,28.0,0,76,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.9,33.91,0.0,0.0
159,2021-10-02 02:01:48,14544,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.92,33.93,0.0,0.0
160,2021-10-02 02:16:51,14621,27.9,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.95,33.95,0.0,0.0
161,2021-10-02 02:31:54,19077,27.9,0,76,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.97,33.98,0.0,0.0
162,2021-10-02 02:46:57,21936,27.9,0,76,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,33.99,34.0,0.0,0.0
163,2021-10-02 03:02:00,20291,27.9,0,75,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.01,34.02,0.0,0.0
164,2021-10-02 03:17:03,17202,27.8,0,75,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.03,34.04,0.0,0.0
165,2021-10-02 03:32:06,19730,27.7,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.05,34.06,0.0,0.0
166,2021-10-02 03:47:09,20752,27.7,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.07,34.08,0.0,0.0
167,2021-10-02 04:02:12,16404,27.6,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.08,34.09,0.0,0.0
168,2021-10-02 04:17:15,18295,27.6,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.09,34.1,0.0,0.0
169,2021-10-02 04:32:18,15568,27.6,0,74,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.1,34.11,0.0,0.0
170,2021-10-02 04:47:21,17444,27.6,0,75,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.11,34.12,0.0,0.0
171,2021-10-02 05:02:24,11839,27.5,0,76,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.12,34.13,0.0,0.0
172,2021-10-02 05:17:27,12336,27.5,0,77,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.13,34.14,0.0,0.0
173,2021-10-02 05:32:30,18646,27.4,0,79,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.14,34.15,0.0,0.0
174,2021-10-02 05:47:33,19465,27.3,0,79,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.16,34.16,0.0,0.0
175,2021-10-02 06:02:36,17588,26.6,0,80,0.0,0.0,0.0,0.113,8.6,27.9,8.13,0.0,34.2,34.21,0.0,0.0
176,2021-10-02 06:17:39,13884,25.0,0,88,0.87,1.13,0.0,0.113,8.6,27.9,8.13,0.0,34.21,34.22,0.0,0.0
177,2021-10-02 06:32:42,16323,23.9,0,92,11.93,12.33,0.0,0.113,8.6,27.9,8.13,0.0,34.25,34.26,0.0,0.0
178,2021-10-02 06:47:45,16757,24.1,0,92,16.4,16.47,0.0,0.113,8.6,27.9,8.13,0.0,34.28,34.29,0.0,0.0
179,2021-10-02 07:02:48,16266,24.9,3,88,16.6,16.6,0.0,0.113,8.6,27.9,8.13,0.0,34.33,34.33,0.0,0.0
180,2021-10-02 07:17:51,15332,25.6,1,84,15.73,16.6,0.0,0.113,8.6,27.9,8.13,0.0,34.39,34.4,0.0,0.0
181,2021-10-02 07:32:54,15921,26.3,0,80,4.67,16.6,0.0,0.113,8.6,27.9,8.13,0.0,34.45,34.46,0.0,0.0
182,2021-10-02 07:47:57,17451,26.6,0,79,0.2,16.6,0.0,0.113,8.6,27.9,8.13,0.0,34.47,34.48,0.0,0.0
183,2021-10-02 08:03:00,13384,26.8,0,76,0.0,16.6,0.0,0.113,8.6,27.9,8.13,0.0,34.48,34.49,0.0,0.0
184,2021-10-02 08:18:03,19577,26.9,0,76,0.0,16.6,0.0,0.113,8.6,27.9,8.13,0.0,34.5,34.5,0.0,0.0
